sensor_id,timestamp,ideal_signal,raw_value
ENG_RPM_001,2026-03-26 19:58:34.052741,2733.109577834808,2730.4232732028927
ENG_RPM_001,2026-03-26 19:58:34.062748,2722.233462771384,2718.000162005286
ENG_RPM_001,2026-03-26 19:58:34.072755,2711.7095140140623,2722.054403297194
ENG_RPM_001,2026-03-26 19:58:34.082761,2701.5484635606635,2712.859544827897
ENG_RPM_001,2026-03-26 19:58:34.092768,2691.7606852068584,2694.2524132975595
ENG_RPM_001,2026-03-26 19:58:34.102775,2682.3561842940453,2674.236605864386
ENG_RPM_001,2026-03-26 19:58:34.112781,2673.3445878213292,2673.6453578926275
ENG_RPM_001,2026-03-26 19:58:34.122788,2664.735134931385,2637.4374690750396
ENG_RPM_001,2026-03-26 19:58:34.132795,2656.536667779602,2671.992489693522
ENG_RPM_001,2026-03-26 19:58:34.142801,2648.757622795535,2639.0971277879676
ENG_RPM_001,2026-03-26 19:58:34.152808,2641.4060223452943,2631.3286812275405
ENG_RPM_001,2026-03-26 19:58:34.162815,2634.4894668031156,2619.297845689171
ENG_RPM_001,2026-03-26 19:58:34.172821,2628.015127039945,2612.6691803174876
ENG_RPM_001,2026-03-26 19:58:34.182828,2621.989737336465,2602.724830523298
ENG_RPM_001,2026-03-26 19:58:34.192835,2616.41958872755,2617.190836585238
ENG_RPM_001,2026-03-26 19:58:34.202842,2611.3105227847545,2600.377706760618
ENG_RPM_001,2026-03-26 19:58:34.212848,2606.667925842952,2624.2275247141015
ENG_RPM_001,2026-03-26 19:58:34.222855,2602.4967236768425,2586.549935223387
ENG_RPM_001,2026-03-26 19:58:34.232862,2598.8013766325926,2593.015264209547
ENG_RPM_001,2026-03-26 19:58:34.242868,2595.585875219409,2601.439172532514
ENG_RPM_001,2026-03-26 19:58:34.252875,2592.853736165406,2563.6997092721294
ENG_RPM_001,2026-03-26 19:58:34.262882,2590.607998941672,2586.803478716209
ENG_RPM_001,2026-03-26 19:58:34.272888,2588.8512227579527,2569.6565000589408
ENG_RPM_001,2026-03-26 19:58:34.282895,2587.585484032942,2591.9253196719906
ENG_RPM_001,2026-03-26 19:58:34.292902,2586.8123743416586,2587.048317719128
ENG_RPM_001,2026-03-26 19:58:34.302908,2586.532998841952,2581.0644316265275
ENG_RPM_001,2026-03-26 19:58:34.312915,2586.7479751816877,2593.9723234830344
ENG_RPM_001,2026-03-26 19:58:34.322922,2587.4574328876884,2597.5239918517655
ENG_RPM_001,2026-03-26 19:58:34.332928,2588.6610132370406,2593.6856850729228
ENG_RPM_001,2026-03-26 19:58:34.342935,2590.3578696108902,2594.1542280020126
ENG_RPM_001,2026-03-26 19:58:34.352942,2592.5466683303775,2599.812409943312
ENG_RPM_001,2026-03-26 19:58:34.362948,2595.225589973888,2598.3083040794477
ENG_RPM_001,2026-03-26 19:58:34.372955,2598.3923311743138,2610.3148690503217
ENG_RPM_001,2026-03-26 19:58:34.382962,2602.044106894553,2586.430889253603
ENG_RPM_001,2026-03-26 19:58:34.392968,2606.177653178998,2616.8154056940566
ENG_RPM_001,2026-03-26 19:58:34.402975,2610.789230378285,2619.8321386658663
ENG_RPM_001,2026-03-26 19:58:34.412982,2615.8746268441387,2628.2989052551584
ENG_RPM_001,2026-03-26 19:58:34.422988,2621.4291630906328,2616.547186982869
ENG_RPM_001,2026-03-26 19:58:34.432995,2627.4476964177825,2625.627521544775
ENG_RPM_001,2026-03-26 19:58:34.443002,2633.9246259928736,2628.7136110741358
ENG_RPM_001,2026-03-26 19:58:34.453008,2640.8538983845347,2642.9707265453108
ENG_RPM_001,2026-03-26 19:58:34.463015,2648.229013544051,2648.663077538925
ENG_RPM_001,2026-03-26 19:58:34.473022,2656.043031228045,2660.452391998834
ENG_RPM_001,2026-03-26 19:58:34.483028,2664.2885778561435,2656.2126402165586
ENG_RPM_001,2026-03-26 19:58:34.493035,2672.957853796878,2669.8278236961546
ENG_RPM_001,2026-03-26 19:58:34.503042,2682.0426410746127,2676.678256481208
ENG_RPM_001,2026-03-26 19:58:34.513048,2691.5343114898687,2710.4500343068175
ENG_RPM_001,2026-03-26 19:58:34.523055,2701.423835145047,2679.7273643075036
ENG_RPM_001,2026-03-26 19:58:34.533062,2711.7017893671064,2717.8933267764314
ENG_RPM_001,2026-03-26 19:58:34.543068,2722.3583680183774,2722.9134553213044
ENG_RPM_001,2026-03-26 19:58:34.553075,2733.3833911863244,2740.6560471084485
ENG_RPM_001,2026-03-26 19:58:34.563082,2744.766315242672,2730.936452740192
ENG_RPM_001,2026-03-26 19:58:34.573088,2756.496243261957,2751.171289126874
ENG_RPM_001,2026-03-26 19:58:34.583095,2768.561935789204,2761.125270046261
ENG_RPM_001,2026-03-26 19:58:34.593102,2780.951821946102,2792.8970571146847
ENG_RPM_001,2026-03-26 19:58:34.603108,2793.654010864684,2786.2332648587926
ENG_RPM_001,2026-03-26 19:58:34.613115,2806.6563034372284,2823.899656235107
ENG_RPM_001,2026-03-26 19:58:34.623122,2819.9462043707576,2819.33990485386
ENG_RPM_001,2026-03-26 19:58:34.633128,2833.5109345342416,2831.3857828695773
ENG_RPM_001,2026-03-26 19:58:34.643135,2847.3374435862765,2838.3791153837815
ENG_RPM_001,2026-03-26 19:58:34.653142,2861.4124228707824,2894.3984943546366
ENG_RPM_001,2026-03-26 19:58:34.663148,2875.7223185679713,2877.4273539083993
ENG_RPM_001,2026-03-26 19:58:34.673155,2890.2533450875853,2865.2279241806677
ENG_RPM_001,2026-03-26 19:58:34.683162,2904.9914986911685,2909.5808497706457
ENG_RPM_001,2026-03-26 19:58:34.693168,2919.9225713299197,2905.2763262284525
ENG_RPM_001,2026-03-26 19:58:34.703175,2935.0321646844463,2941.313699510469
ENG_RPM_001,2026-03-26 19:58:34.713182,2950.305704392542,2950.947063862648
ENG_RPM_001,2026-03-26 19:58:34.723188,2965.7284544509307,2976.581091296452
ENG_RPM_001,2026-03-26 19:58:34.733195,2981.2855317767567,2967.2884194128223
ENG_RPM_001,2026-03-26 19:58:34.743202,2996.9619209144053,3012.249507902475
ENG_RPM_001,2026-03-26 19:58:34.753208,3012.7424888731457,2993.87905558282
ENG_RPM_001,2026-03-26 19:58:34.763215,3028.6120000809256,3035.9945396853063
ENG_RPM_001,2026-03-26 19:58:34.773222,3044.555131439534,3044.46890327335
ENG_RPM_001,2026-03-26 19:58:34.783228,3060.5564874662564,3059.0921618165526
ENG_RPM_001,2026-03-26 19:58:34.793235,3076.600615507073,3055.710284636061
ENG_RPM_001,2026-03-26 19:58:34.803242,3092.672021006347,3085.9907598731006
ENG_RPM_001,2026-03-26 19:58:34.813248,3108.7551828179216,3115.5052580150013
ENG_RPM_001,2026-03-26 19:58:34.823255,3124.8345685425065,3139.4496539418888
ENG_RPM_001,2026-03-26 19:58:34.833262,3140.8946498761734,3168.9123912728787
ENG_RPM_001,2026-03-26 19:58:34.843268,3156.9199179548154,3177.27701032377
ENG_RPM_001,2026-03-26 19:58:34.853275,3172.8948986793957,3183.0083572912977
ENG_RPM_001,2026-03-26 19:58:34.863282,3188.8041680068472,3184.213477572806
ENG_RPM_001,2026-03-26 19:58:34.873288,3204.6323671914993,3192.2152638572265
ENG_RPM_001,2026-03-26 19:58:34.883295,3220.3642179619947,3249.038815413587
ENG_RPM_001,2026-03-26 19:58:34.893302,3235.9845376186713,3252.3989207509107
ENG_RPM_001,2026-03-26 19:58:34.903308,3251.478254036513,3267.830759919623
ENG_RPM_001,2026-03-26 19:58:34.913315,3266.830420558822,3284.994435581231
ENG_RPM_001,2026-03-26 19:58:34.923322,3282.0262307669145,3272.0708548783946
ENG_RPM_001,2026-03-26 19:58:34.933328,3297.0510331112396,3290.544038455074
ENG_RPM_001,2026-03-26 19:58:34.943335,3311.8903453894404,3314.5161483720367
ENG_RPM_001,2026-03-26 19:58:34.953342,3326.5298690570953,3341.609611954099
ENG_RPM_001,2026-03-26 19:58:34.963349,3340.9555033569486,3320.274152850318
ENG_RPM_001,2026-03-26 19:58:34.973355,3355.1533592527026,3373.5004918308537
ENG_RPM_001,2026-03-26 19:58:34.983362,3369.1097731535874,3364.9463004721324
ENG_RPM_001,2026-03-26 19:58:34.993369,3382.8113204161496,3363.585321360945
ENG_RPM_001,2026-03-26 19:58:35.003375,3396.2448286099093,3409.029183904307
ENG_RPM_001,2026-03-26 19:58:35.013382,3409.397390533796,3417.104258721809
ENG_RPM_001,2026-03-26 19:58:35.023389,3422.2563769704757,3424.9609648789774
ENG_RPM_001,2026-03-26 19:58:35.033395,3434.8094491659795,3415.084646187954
ENG_RPM_001,2026-03-26 19:58:35.043402,3447.0445710223103,3446.086767915263
ENG_RPM_001,2026-03-26 19:58:35.053409,3458.950020990954,3466.0307237020306
ENG_RPM_001,2026-03-26 19:58:35.063415,3470.5144036555607,3456.0756321035196
ENG_RPM_001,2026-03-26 19:58:35.073422,3481.7266609923513,3484.638735656544
ENG_RPM_001,2026-03-26 19:58:35.083429,3492.5760832971087,3498.168594126284
ENG_RPM_001,2026-03-26 19:58:35.093435,3503.052319767962,3496.456215700802
ENG_RPM_001,2026-03-26 19:58:35.103442,3513.145388733516,3519.9016811059196
ENG_RPM_001,2026-03-26 19:58:35.113449,3522.845687516199,3533.192180093694
ENG_RPM_001,2026-03-26 19:58:35.123455,3532.144001921098,3513.897375250439
ENG_RPM_001,2026-03-26 19:58:35.133462,3541.0315153408947,3558.542107603677
ENG_RPM_001,2026-03-26 19:58:35.143469,3549.4998174679145,3558.6097402941273
ENG_RPM_001,2026-03-26 19:58:35.153475,3557.540912604668,3550.4598046993638
ENG_RPM_001,2026-03-26 19:58:35.163482,3565.14722756468,3557.4997071507287
ENG_RPM_001,2026-03-26 19:58:35.173489,3572.3116191557992,3579.379906434787
ENG_RPM_001,2026-03-26 19:58:35.183495,3579.0273812385867,3580.7533847332415
ENG_RPM_001,2026-03-26 19:58:35.193502,3585.2882513528116,3595.5736472724766
ENG_RPM_001,2026-03-26 19:58:35.203509,3591.088416905516,3591.6574336954573
ENG_RPM_001,2026-03-26 19:58:35.213515,3596.422520914512,3600.5790488724697
ENG_RPM_001,2026-03-26 19:58:35.223522,3601.2856673016536,3587.6738411313
ENG_RPM_001,2026-03-26 19:58:35.233529,3605.673425730649,3590.062380754611
ENG_RPM_001,2026-03-26 19:58:35.243535,3609.581835984625,3604.5022514952343
ENG_RPM_001,2026-03-26 19:58:35.253542,3613.0074118791267,3602.1644980957144
ENG_RPM_001,2026-03-26 19:58:35.263549,3615.947144706681,3628.3689191024773
ENG_RPM_001,2026-03-26 19:58:35.273555,3618.3985062095194,3618.7370692501704
ENG_RPM_001,2026-03-26 19:58:35.283562,3620.359451077526,3629.3819592025784
ENG_RPM_001,2026-03-26 19:58:35.293569,3621.8284189689393,3626.48467767728
ENG_RPM_001,2026-03-26 19:58:35.303575,3622.80433605181,3630.1755630583048
ENG_RPM_001,2026-03-26 19:58:35.313582,3623.2866160646963,3632.5009173368694
ENG_RPM_001,2026-03-26 19:58:35.323589,3623.2751608955446,3622.9298604619576
ENG_RPM_001,2026-03-26 19:58:35.333595,3622.770360678183,3621.271726778316
ENG_RPM_001,2026-03-26 19:58:35.343602,3621.7730934063334,3614.642700380121
ENG_RPM_001,2026-03-26 19:58:35.353609,3620.284724065529,3609.0192127215864
ENG_RPM_001,2026-03-26 19:58:35.363615,3618.3071032837825,3597.1456364960754
ENG_RPM_001,2026-03-26 19:58:35.373622,3615.8425655023507,3614.304902799923
ENG_RPM_001,2026-03-26 19:58:35.383629,3612.8939266683983,3627.507675856656
ENG_RPM_001,2026-03-26 19:58:35.393635,3609.464481451837,3608.5244044902456
ENG_RPM_001,2026-03-26 19:58:35.403642,3605.5579999890997,3603.325660352523
ENG_RPM_001,2026-03-26 19:58:35.413649,3601.178724157057,3606.6596498647336
ENG_RPM_001,2026-03-26 19:58:35.423655,3596.331363380766,3590.951401402756
ENG_RPM_001,2026-03-26 19:58:35.433662,3591.021089979192,3597.7892696742597
ENG_RPM_001,2026-03-26 19:58:35.443669,3585.253534053498,3571.989982240591
ENG_RPM_001,2026-03-26 19:58:35.453675,3579.0347779229605,3583.1258555732065
ENG_RPM_001,2026-03-26 19:58:35.463682,3572.3713501140064,3573.77296000268
ENG_RPM_001,2026-03-26 19:58:35.473689,3565.2702189083093,3564.6452551493626
ENG_RPM_001,2026-03-26 19:58:35.483695,3557.738785456323,3563.59056178294
ENG_RPM_001,2026-03-26 19:58:35.493702,3549.7848764630594,3549.5264620607954
ENG_RPM_001,2026-03-26 19:58:35.503709,3541.416736453336,3522.918892808765
ENG_RPM_001,2026-03-26 19:58:35.513715,3532.6430196241317,3547.8801109937635
ENG_RPM_001,2026-03-26 19:58:35.523722,3523.4727812921174,3544.1924722548097
ENG_RPM_001,2026-03-26 19:58:35.533729,3513.915468944795,3510.960082983109
ENG_RPM_001,2026-03-26 19:58:35.543735,3503.9809129040964,3488.40206332206
ENG_RPM_001,2026-03-26 19:58:35.553742,3493.6793166116763,3471.997810459628
ENG_RPM_001,2026-03-26 19:58:35.563749,3483.021246545478,3484.3494658502186
ENG_RPM_001,2026-03-26 19:58:35.573755,3472.017621777565,3476.9429981633084
ENG_RPM_001,2026-03-26 19:58:35.583762,3460.679703183509,3463.5798121034336
ENG_RPM_001,2026-03-26 19:58:35.593769,3449.019082314012,3454.4979957290097
ENG_RPM_001,2026-03-26 19:58:35.603775,3437.0476699397705,3423.628422015098
ENG_RPM_001,2026-03-26 19:58:35.613782,3424.77768428087,3417.4152523426437
ENG_RPM_001,2026-03-26 19:58:35.623789,3412.2216389323735,3398.334166249591
ENG_RPM_001,2026-03-26 19:58:35.633795,3399.3923304980244,3404.4370404986375
ENG_RPM_001,2026-03-26 19:58:35.643802,3386.3028259442704,3375.149918098173
ENG_RPM_001,2026-03-26 19:58:35.653809,3372.9664496871283,3379.3276406146338
ENG_RPM_001,2026-03-26 19:58:35.663815,3359.396770424638,3352.7284577671476
ENG_RPM_001,2026-03-26 19:58:35.673822,3345.607587727913,3341.855738988866
ENG_RPM_001,2026-03-26 19:58:35.683829,3331.612918404051,3354.1544918292757
ENG_RPM_001,2026-03-26 19:58:35.693836,3317.4269826443747,3317.832262983025
ENG_RPM_001,2026-03-26 19:58:35.703842,3303.064189971681,3299.4910852628054
ENG_RPM_001,2026-03-26 19:58:35.713849,3288.539125000405,3309.3978133746205
ENG_RPM_001,2026-03-26 19:58:35.723856,3273.8665330237604,3292.1040483657507
ENG_RPM_001,2026-03-26 19:58:35.733862,3259.0613054420874,3265.2590105191125
ENG_RPM_001,2026-03-26 19:58:35.743869,3244.1384650468326,3262.72923739402
ENG_RPM_001,2026-03-26 19:58:35.753876,3229.113151174687,3219.270255722634
ENG_RPM_001,2026-03-26 19:58:35.763882,3214.000604746547,3216.7401829983974
ENG_RPM_001,2026-03-26 19:58:35.773889,3198.816153206104,3189.862069166105
ENG_RPM_001,2026-03-26 19:58:35.783896,3183.5751953729227,3159.2324932074407
ENG_RPM_001,2026-03-26 19:58:35.793902,3168.293186225001,3167.961798448212
ENG_RPM_001,2026-03-26 19:58:35.803909,3152.9856216258177,3172.453159962491
ENG_RPM_001,2026-03-26 19:58:35.813916,3137.668023010992,3140.4960779586804
ENG_RPM_001,2026-03-26 19:58:35.823922,3122.3559220496745,3123.6663271565762
ENG_RPM_001,2026-03-26 19:58:35.833929,3107.0648452958144,3089.7282342263343
ENG_RPM_001,2026-03-26 19:58:35.843936,3091.8102988444953,3092.6988960287154
ENG_RPM_001,2026-03-26 19:58:35.853942,3076.6077530084863,3079.4233720860666
ENG_RPM_001,2026-03-26 19:58:35.863949,3061.4726270301494,3062.1514482395587
ENG_RPM_001,2026-03-26 19:58:35.873956,3046.420273843821,3040.506542912873
ENG_RPM_001,2026-03-26 19:58:35.883962,3031.46596490372,3045.273849912937
ENG_RPM_001,2026-03-26 19:58:35.893969,3016.6248750923705,3011.3975016633644
ENG_RPM_001,2026-03-26 19:58:35.903976,3001.9120677244628,2997.915873298933
ENG_RPM_001,2026-03-26 19:58:35.913982,2987.342479660966,2986.6776686379694
ENG_RPM_001,2026-03-26 19:58:35.923989,2972.9309065481984,2929.095604155369
ENG_RPM_001,2026-03-26 19:58:35.933996,2958.6919881964523,2967.1060374353206
ENG_RPM_001,2026-03-26 19:58:35.944002,2944.6401941126132,2949.527379505598
ENG_RPM_001,2026-03-26 19:58:35.954009,2930.7898092010732,2930.5969596876034
ENG_RPM_001,2026-03-26 19:58:35.964016,2917.1549196470764,2937.4025525920583
ENG_RPM_001,2026-03-26 19:58:35.974022,2903.749398996425,2904.8911090576557
ENG_RPM_001,2026-03-26 19:58:35.984029,2890.586894445327,2888.571612685875
ENG_RPM_001,2026-03-26 19:58:35.994036,2877.680813353922,2860.8681463823864
ENG_RPM_001,2026-03-26 19:58:36.004042,2865.044309996811,2866.1480372902984
ENG_RPM_001,2026-03-26 19:58:36.014049,2852.6902725636796,2855.8702685355215
ENG_RPM_001,2026-03-26 19:58:36.024056,2840.6313104228843,2834.7533180235387
ENG_RPM_001,2026-03-26 19:58:36.034062,2828.8797416605485,2831.5102329441024
ENG_RPM_001,2026-03-26 19:58:36.044069,2817.447580907515,2807.5453785780496
ENG_RPM_001,2026-03-26 19:58:36.054076,2806.3465274661767,2820.220480998229
ENG_RPM_001,2026-03-26 19:58:36.064082,2795.5879537489054,2782.9958199240727
ENG_RPM_001,2026-03-26 19:58:36.074089,2785.182894039518,2781.2494941264595
ENG_RPM_001,2026-03-26 19:58:36.084096,2775.142033588886,2783.175248250933
ENG_RPM_001,2026-03-26 19:58:36.094102,2765.4756980554457,3173.5514287741653
ENG_RPM_001,2026-03-26 19:58:36.104109,2756.1938433010714,2753.32631301264
ENG_RPM_001,2026-03-26 19:58:36.114116,2747.3060455523746,2748.5991455061817
ENG_RPM_001,2026-03-26 19:58:36.124122,2738.82149193716,2730.7547229459237
ENG_RPM_001,2026-03-26 19:58:36.134129,2730.748971405385,2745.0131215428232
ENG_RPM_001,2026-03-26 19:58:36.144136,2723.0968660436047,2730.788389682324
ENG_RPM_001,2026-03-26 19:58:36.154142,2715.8731427914763,2708.48212593275
ENG_RPM_001,2026-03-26 19:58:36.164149,2709.085345568507,2720.703874555499
ENG_RPM_001,2026-03-26 19:58:36.174156,2702.7405878188333,2696.4095715138014
ENG_RPM_001,2026-03-26 19:58:36.184162,2696.845545481399,2708.467299867688
ENG_RPM_001,2026-03-26 19:58:36.194169,2691.4064503924683,2688.695915198634
ENG_RPM_001,2026-03-26 19:58:36.204176,2686.4290841270067,2683.150284070311
ENG_RPM_001,2026-03-26 19:58:36.214182,2681.9187722850056,2693.1252474952616
ENG_RPM_001,2026-03-26 19:58:36.224189,2677.880379228401,2676.7110104754743
ENG_RPM_001,2026-03-26 19:58:36.234196,2674.3183032737898,2644.811371368313
ENG_RPM_001,2026-03-26 19:58:36.244202,2671.2364723456894,2666.20653223316
ENG_RPM_001,2026-03-26 19:58:36.254209,2668.638340094635,2672.612562725929
ENG_RPM_001,2026-03-26 19:58:36.264216,2666.5268824839636,2641.746741673112
ENG_RPM_001,2026-03-26 19:58:36.274222,2664.904594848635,2645.32248306497
ENG_RPM_001,2026-03-26 19:58:36.284229,2663.7734894290165,2649.823724603609
ENG_RPM_001,2026-03-26 19:58:36.294236,2663.1350933820613,2677.2336591574435
ENG_RPM_001,2026-03-26 19:58:36.304242,2662.9904472718417,2667.4662145532757
ENG_RPM_001,2026-03-26 19:58:36.314249,2663.3401040409367,2682.3698620289006
ENG_RPM_001,2026-03-26 19:58:36.324256,2664.1841284636826,2665.769887781672
ENG_RPM_001,2026-03-26 19:58:36.334262,2665.522097081832,2661.4440103259
ENG_RPM_001,2026-03-26 19:58:36.344269,2667.3530986226856,2673.1782814298613
ENG_RPM_001,2026-03-26 19:58:36.354276,2669.6757348992774,2644.747496879586
ENG_RPM_001,2026-03-26 19:58:36.364282,2672.4881221917317,2666.291567379467
ENG_RPM_001,2026-03-26 19:58:36.374289,2675.787893108421,2677.233750998339
ENG_RPM_001,2026-03-26 19:58:36.384296,2679.5721989250846,2675.3087638357356
ENG_RPM_001,2026-03-26 19:58:36.394302,2683.837712399607,2671.0733440772356
ENG_RPM_001,2026-03-26 19:58:36.404309,2688.580631059658,2695.1632686697485
ENG_RPM_001,2026-03-26 19:58:36.414316,2693.7966809599616,2702.6929892984026
ENG_RPM_001,2026-03-26 19:58:36.424322,2699.4811209054687,2705.294587768826
ENG_RPM_001,2026-03-26 19:58:36.434329,2705.628747136267,2667.200970182451
ENG_RPM_001,2026-03-26 19:58:36.444336,2712.2338984696,2724.48251808797
ENG_RPM_001,2026-03-26 19:58:36.454343,2719.290461893904,2716.430437590325
ENG_RPM_001,2026-03-26 19:58:36.464349,2726.7918786093455,2744.9282509380396
ENG_RPM_001,2026-03-26 19:58:36.474356,2734.7311505088874,2722.873430029421
ENG_RPM_001,2026-03-26 19:58:36.484363,2743.1008470934744,2743.0355370663065
ENG_RPM_001,2026-03-26 19:58:36.494369,2751.893112814508,2755.958767978953
ENG_RPM_001,2026-03-26 19:58:36.504376,2761.0996748363596,2761.198309007054
ENG_RPM_001,2026-03-26 19:58:36.514383,2770.711851211238,2760.1113872436194
ENG_RPM_001,2026-03-26 19:58:36.524389,2780.7205594583434,2769.7299150735334
ENG_RPM_001,2026-03-26 19:58:36.534396,2791.1163255388374,2806.1216953300363
ENG_RPM_001,2026-03-26 19:58:36.544403,2801.889293217734,2809.2027207934293
ENG_RPM_001,2026-03-26 19:58:36.554409,2813.0292338034888,2813.9316013241637
ENG_RPM_001,2026-03-26 19:58:36.564416,2824.5255562556413,2809.2783010392764
ENG_RPM_001,2026-03-26 19:58:36.574423,2836.367317650537,2846.7102993890035
ENG_RPM_001,2026-03-26 19:58:36.584429,2848.5432339947743,2841.953770800558
ENG_RPM_001,2026-03-26 19:58:36.594436,2861.0416913756944,2865.222886702309
ENG_RPM_001,2026-03-26 19:58:36.604443,2873.8507574379105,2861.6555869404065
ENG_RPM_001,2026-03-26 19:58:36.614449,2886.9581931745047,2877.344624700591
ENG_RPM_001,2026-03-26 19:58:36.624456,2900.3514650212655,2894.897811718586
ENG_RPM_001,2026-03-26 19:58:36.634463,2914.0177572420107,2912.2099621277116
ENG_RPM_001,2026-03-26 19:58:36.644469,2927.943984592745,2924.980687439056
ENG_RPM_001,2026-03-26 19:58:36.654476,2942.1168052521425,2928.4880433299777
ENG_RPM_001,2026-03-26 19:58:36.664483,2956.5226340055974,2940.187475956124
ENG_RPM_001,2026-03-26 19:58:36.674489,2971.147655669773,2961.46319917967
ENG_RPM_001,2026-03-26 19:58:36.684496,2985.9778387444176,2969.687393807491
ENG_RPM_001,2026-03-26 19:58:36.694503,3000.998949277943,2991.232338898481
ENG_RPM_001,2026-03-26 19:58:36.704509,3016.1965649330705,3014.294500230581
ENG_RPM_001,2026-03-26 19:58:36.714516,3031.5560892386216,3038.9727344799135
ENG_RPM_001,2026-03-26 19:58:36.724523,3047.0627660134164,3033.468915440791
ENG_RPM_001,2026-03-26 19:58:36.734529,3062.7016939479727,3071.684297995715
ENG_RPM_001,2026-03-26 19:58:36.744536,3078.4578413296335,3074.758365156737
ENG_RPM_001,2026-03-26 19:58:36.754543,3094.3160608965572,3090.9545729790634
ENG_RPM_001,2026-03-26 19:58:36.764549,3110.2611048058925,3114.182583616021
ENG_RPM_001,2026-03-26 19:58:36.774556,3126.2776397013445,3124.3123955198134
ENG_RPM_001,2026-03-26 19:58:36.784563,3142.3502618652574,3129.039438470685
ENG_RPM_001,2026-03-26 19:58:36.794569,3158.463512440217,3172.7650656421292
ENG_RPM_001,2026-03-26 19:58:36.804576,3174.601892705146,3163.4737091933853
ENG_RPM_001,2026-03-26 19:58:36.814583,3190.7498793907953,3192.9645312133093
ENG_RPM_001,2026-03-26 19:58:36.824589,3206.891940019496,3228.2980270187395
ENG_RPM_001,2026-03-26 19:58:36.834596,3223.012548254006,3210.3859047140495
ENG_RPM_001,2026-03-26 19:58:36.844603,3239.0961992402904,3235.830785967004
ENG_RPM_001,2026-03-26 19:58:36.854609,3255.1274249290827,3271.0003850764087
ENG_RPM_001,2026-03-26 19:58:36.864616,3271.0908093610656,3259.1960335799113
ENG_RPM_001,2026-03-26 19:58:36.874623,3286.9710039005786,3277.9899814266323
ENG_RPM_001,2026-03-26 19:58:36.884629,3302.7527424028035,3293.930357385763
ENG_RPM_001,2026-03-26 19:58:36.894636,3318.420856299429,3348.4258697768673
ENG_RPM_001,2026-03-26 19:58:36.904643,3333.9602895878866,3351.533662598926
ENG_RPM_001,2026-03-26 19:58:36.914649,3349.3561137093657,3354.178879859905
ENG_RPM_001,2026-03-26 19:58:36.924656,3364.593542300873,3369.1387988023434
ENG_RPM_001,2026-03-26 19:58:36.934663,3379.6579458067845,3368.565776291222
ENG_RPM_001,2026-03-26 19:58:36.944669,3394.5348659354386,3392.8491389073893
ENG_RPM_001,2026-03-26 19:58:36.954676,3409.2100299464914,3404.7239994887545
ENG_RPM_001,2026-03-26 19:58:36.964683,3423.669364754901,3420.373126879983
ENG_RPM_001,2026-03-26 19:58:36.974689,3437.899010837632,3434.2776347162658
ENG_RPM_001,2026-03-26 19:58:36.984696,3451.8853359293025,3422.905738195791
ENG_RPM_001,2026-03-26 19:58:36.994703,3465.6149484932653,3472.410460898943
ENG_RPM_001,2026-03-26 19:58:37.004709,3479.074710954799,3464.096515184186
ENG_RPM_001,2026-03-26 19:58:37.014716,3492.25175268334,3494.953634784698
ENG_RPM_001,2026-03-26 19:58:37.024723,3505.1334827109167,3497.475868440978
ENG_RPM_001,2026-03-26 19:58:37.034729,3517.7076021742246,3522.5341951401588
ENG_RPM_001,2026-03-26 19:58:37.044736,3529.9621164680493,3526.178531244669
ENG_RPM_001,2026-03-26 19:58:37.054743,3541.8853470980184,3545.278380357478
ENG_RPM_001,2026-03-26 19:58:37.064749,3553.4659432209755,3588.1050542251364
ENG_RPM_001,2026-03-26 19:58:37.074756,3564.692892861574,3556.426831053529
ENG_RPM_001,2026-03-26 19:58:37.084763,3575.5555337940004,3558.905100469763
ENG_RPM_001,2026-03-26 19:58:37.094769,3586.0435640780765,3572.1122813866737
ENG_RPM_001,2026-03-26 19:58:37.104776,3596.1470522393374,3572.113954653885
ENG_RPM_001,2026-03-26 19:58:37.114783,3605.8564470830047,3594.2338827228964
ENG_RPM_001,2026-03-26 19:58:37.124789,3615.162587132179,3599.5493546938824
ENG_RPM_001,2026-03-26 19:58:37.134796,3624.056709680913,3649.9838136413764
ENG_RPM_001,2026-03-26 19:58:37.144803,3632.530459453219,3629.0862351595442
ENG_RPM_001,2026-03-26 19:58:37.154809,3640.5758968594555,3652.4130734706278
ENG_RPM_001,2026-03-26 19:58:37.164816,3648.185505841943,3678.9209775180143
ENG_RPM_001,2026-03-26 19:58:37.174823,3655.352201302037,3667.6261057651104
ENG_RPM_001,2026-03-26 19:58:37.184829,3662.069336101337,3674.5128279255914
ENG_RPM_001,2026-03-26 19:58:37.194836,3668.330707630101,3652.8421722947896
ENG_RPM_001,2026-03-26 19:58:37.204843,3674.1305639363823,3669.2536947449153
ENG_RPM_001,2026-03-26 19:58:37.214850,3679.4636094098255,3685.2155961860294
ENG_RPM_001,2026-03-26 19:58:37.224856,3684.3250100145124,3678.323876197869
ENG_RPM_001,2026-03-26 19:58:37.234863,3688.710398065677,3716.4271610415626
ENG_RPM_001,2026-03-26 19:58:37.244870,3692.6158765455802,3666.0162136725844
ENG_RPM_001,2026-03-26 19:58:37.254876,3696.038022954269,3721.5323481469372
ENG_RPM_001,2026-03-26 19:58:37.264883,3698.9738926914206,3692.0795335404646
ENG_RPM_001,2026-03-26 19:58:37.274890,3701.421021965935,3717.8568358778275
